Entity,Code,Year,Share under $2 per day,Share under $20 per day,Share under $5 per day,Share under $10 per day,Share under $5.2 a day (roughly equivalent to the international poverty line)
Lesotho,LSO,1910,78.5490980275887,99.9918737469945,97.5969425562367,99.797324406998,97.8698979700267
Lesotho,LSO,1929,78.6658119050905,99.9688573033563,96.7123342896733,99.5740565742819,97.0274355236075
Lesotho,LSO,1950,71.7485553298864,99.9806563729386,96.0682334406025,99.6020098196438,96.4798430389153
Lesotho,LSO,1960,72.5568938342444,98.9149608160708,89.8741203876853,96.2868379051693,90.3764126275546
Lesotho,LSO,1970,65.3604619456825,98.1743552297824,85.7693975506797,94.3014400351105,86.4095542063044
Lesotho,LSO,1980,54.2147260982493,96.4222846548582,78.2537083513409,90.1711753351989,79.093809597833
Lesotho,LSO,1990,46.8224452907596,95.477946716048,73.4256584863448,87.6854799418829,74.4066970660551
Lesotho,LSO,2000,45.9130627849765,95.1167372765901,72.4851094033483,87.0085766385412,73.4760152722928
Lesotho,LSO,2005,44.1071597789872,95.0004016165747,71.4069022718502,86.5442303000203,72.4363846553747
Lesotho,LSO,2010,33.04207906334,94.2591446514302,64.1831759477527,83.4009841590048,65.4571643726606
Lesotho,LSO,2017,28.0760540687638,92.4367005219682,58.765901683249,79.6249868259121,60.0970750689958
Liberia,LBR,1820,38.003881755964,97.7522643596547,73.0406993041672,90.4827832901232,74.3250508269279
Liberia,LBR,1850,37.5695659997919,98.8998809366914,76.4445817375856,93.3902443218106,77.7889535907539
Liberia,LBR,1870,34.3247487051329,97.3704765781793,70.1359096358301,89.1266390614988,71.5051620678055
Liberia,LBR,1890,6.79182235030987,98.1630708696361,47.3371258620345,84.3974950125186,49.7679619250914
Liberia,LBR,1910,8.68451818773548,94.7361580067013,43.0741407627359,76.5053400637655,45.0767070413061
Liberia,LBR,1929,15.0094044451324,94.4144873707196,50.366714941464,78.8107680697421,52.1505244872563
Liberia,LBR,1950,6.66317851646009,92.9508023372988,37.5210563007032,71.8039159816349,39.4566889642422
Liberia,LBR,1960,18.0410051931769,87.9799626833071,46.6930284549239,70.7294656707923,48.1086605822545
Liberia,LBR,1970,13.8082170348449,84.1057339881302,39.8141161791087,64.4430105476865,41.1923648716951
Liberia,LBR,1980,15.3475515945736,85.682176765952,42.4331059465572,66.9184136218204,43.8306707503869
Liberia,LBR,1990,41.6954237561588,96.9816102483948,73.2740776746983,89.4279078544635,74.4308389030167
Liberia,LBR,2000,61.4794818174982,99.1334924079268,86.9207557375425,96.0039119074122,87.6611855680431
Liberia,LBR,2005,69.8784904900225,99.5455631784076,91.176815998716,97.6160088239596,91.7322691730999
Liberia,LBR,2010,65.8799679917982,99.3737175431348,89.2513099302715,96.9153202199563,89.8945568375489
Liberia,LBR,2017,66.8628394532693,99.4197252225973,89.7412300071889,97.0982333652621,90.3628228809924
Libya,LBY,1820,89.211309327849,99.9460930890551,97.9633710774223,99.6067034847423,98.1275922965528
Libya,LBY,1850,86.8411887303728,99.8312463494026,96.7126902501077,99.1477675325992,96.9328965912661
Libya,LBY,1870,84.762741760581,99.9686227969024,97.6070893951337,99.6522836222028,97.8276543145893
Libya,LBY,1890,83.1032480555555,99.9995531593391,99.0469703110274,99.9654191277424,99.1884372967323
Libya,LBY,1910,75.1869657200543,99.9866496675444,96.8576435357483,99.7045791095363,97.1983253385427
Libya,LBY,1929,76.7877483170512,99.9827722353613,96.8907001939676,99.6756757443168,97.2155909910881
Libya,LBY,1950,72.4665439525202,99.9836714498054,96.3207441676181,99.6440442732896,96.7132381087989
Libya,LBY,1960,49.2403400291684,98.3398245007589,79.8420722367535,93.0936708165113,80.8557332818425
Libya,LBY,1970,5.440494747741,73.1382120220635,23.5788919825902,47.9480335565301,24.7590844968738
Libya,LBY,1980,2.39856591929417,62.5901162561305,14.391321718064,35.5340154450657,15.2977060814472
Libya,LBY,1990,7.61844899867714,81.4177803111329,30.6372891277132,57.6763177199428,32.0406623655765
Libya,LBY,2000,1.63866067162563,57.8517405773598,11.3817119087921,30.7065108654762,12.1658211815669
Libya,LBY,2005,0.394677940283772,37.0331049209709,4.17138556191856,15.1257331554017,4.53685814143212
Libya,LBY,2010,0.0587864514615306,18.126350517715,1.02831015920423,5.33497081979826,1.14201187258377
Libya,LBY,2017,0.723599777583902,46.0844626616505,6.53490354471322,21.0458762614175,7.05945694052072
Lithuania,LTU,1820,58.8833885681783,99.8192838105866,90.2028107203868,98.2205646604337,90.9704363582465
Lithuania,LTU,1850,35.0153111613309,99.9949043417349,90.5686930517413,99.5343194029575,91.7340374197798
Lithuania,LTU,1870,50.5068963802304,98.4764846373713,80.7511140644023,93.5283529612377,81.7374213068265
Lithuania,LTU,1890,16.1359329360435,99.4655552005763,66.2923729976979,93.1437384690043,68.4663904209915
Lithuania,LTU,1910,7.78029006249493,95.9597926150559,43.6397118488795,78.6100735415254,45.771901250008
Lithuania,LTU,1929,9.60940126669686,94.9694452112845,44.7575323832718,77.4891791767809,46.7478853093995
Lithuania,LTU,1950,0.950115562666153,76.471301750795,13.02963734817,42.0066688940214,14.1691771844514
Lithuania,LTU,1960,0.0000146381136854799,52.6938915519766,0.110483635284769,6.72666895241169,0.147932464335842
Lithuania,LTU,1970,1.72725059834715e-7,23.7993030399261,0.00613042128105191,1.13987202096585,0.00875915049809697
Lithuania,LTU,1980,2.33937356080365e-8,15.0593262340373,0.00157756773504234,0.4689363687027,0.00231587760628176
Lithuania,LTU,1990,2.57405334824831e-7,14.063455532376,0.003970193624274,0.600530406106169,0.00555375235887554
Lithuania,LTU,2000,0.00461465470358859,38.3251309474686,0.671367938670738,8.30888284244243,0.796126848965819
Lithuania,LTU,2005,0.000261805034943252,17.112066128632,0.0903075341178197,2.09221517718228,0.111048442499079
Lithuania,LTU,2010,0.0000358715124653439,11.1841111572421,0.0261810099274314,0.957536287007934,0.0331218125724618
Lithuania,LTU,2017,0.0000108437496952068,5.05262039953039,0.00804006865221185,0.339706967206045,0.0102249917305571
Luxembourg,LUX,1820,13.8137665801004,88.7335327512316,43.1332031864888,69.8380103204546,44.678560099794
Luxembourg,LUX,1850,3.6377015609177,84.7707999218851,25.0864250278997,57.0418644013155,26.6405378261457
Luxembourg,LUX,1870,4.97698724164845,78.9485771320187,25.096737772704,52.6547857205013,26.4449512795863
Luxembourg,LUX,1890,0.508026368593915,68.875657019906,8.82567576847132,33.3736183714824,9.69031712557313
Luxembourg,LUX,1910,0.53147076833844,58.6592182916729,7.3391433574947,26.8913969803993,8.01969108339257
Luxembourg,LUX,1929,0.299475102451484,46.5270032128223,4.55750866060879,18.7199530801652,5.00847394522869
Luxembourg,LUX,1950,0.0106316865311539,31.2811849466504,0.767761458238378,7.27110756263994,0.891528379313945
Luxembourg,LUX,1960,5.70218214817494e-8,8.79233211184551,0.00130971069020391,0.272670129436308,0.00186492033206639
Luxembourg,LUX,1970,1.55771744276726e-9,2.83081223344651,0.0000983119966514175,0.0431799251341993,0.000146109133186021
Luxembourg,LUX,1980,1.11865768707416e-10,1.11832838058387,0.000014130760787407,0.0103881519666009,0.0000216283174823332
Luxembourg,LUX,1990,1.3176944254685e-13,0.0909155535296822,9.77734074682958e-8,0.000255846529857204,1.61071814062894e-7
Luxembourg,LUX,2000,6.51145223856913e-12,0.0634806033950626,4.69808828817743e-7,0.000369694914981177,7.13863266198006e-7
Luxembourg,LUX,2005,1.29071707698915e-11,0.0603954180273354,6.27931481691891e-7,0.000401307724027013,9.41018995205047e-7
Luxembourg,LUX,2010,6.01517995433632e-12,0.0482847992501318,3.76889200400253e-7,0.000282061845539775,5.70315130982195e-7
Luxembourg,LUX,2017,1.00737189489972e-10,0.0797791370920259,0.00000200118635000713,0.000767065036470608,0.00000290238518324374
Madagascar,MDG,1820,63.3868807270697,99.6005974113924,89.6442967041842,97.4829652437322,90.3352904773705
Madagascar,MDG,1850,66.0501868644652,99.8740148844249,92.6653969205484,98.7328710137906,93.2637143576123
Madagascar,MDG,1870,59.9745265477003,99.5264568788481,88.191563111281,97.0593926370883,88.9619591708849
Madagascar,MDG,1890,46.4033490227829,99.9758360118401,90.8963815446335,99.2070164779546,91.8549804805729
Madagascar,MDG,1910,46.4422383716089,99.8313769446534,86.7108986417145,97.8422290230805,87.7845579887277
Madagascar,MDG,1929,43.2236804740636,99.4247807183264,81.6692090769613,95.681929116973,82.8633995179925
Madagascar,MDG,1950,23.9072316354601,99.555614375629,73.0429564299583,94.6869339169014,74.8813065753694
Madagascar,MDG,1960,33.421335676357,97.27947791922,69.4130268751802,88.792624626463,70.8034607544326
Madagascar,MDG,1970,35.9441676947229,96.0364540820348,68.497101877737,86.8278143592838,69.7655314833952
Madagascar,MDG,1980,46.4640250864352,96.5729799223279,74.9013911617256,89.369370948427,75.9260811085468
Madagascar,MDG,1990,57.4965689512523,97.8705069329847,82.140033502618,92.9787791548089,82.9460048678002
Madagascar,MDG,2000,55.0442524432217,98.2413376801017,81.9781591662751,93.4535125464123,82.8499382460182
Madagascar,MDG,2005,52.7790298159974,98.2549137111299,81.0956517363963,93.2603002975445,82.021135976847
Madagascar,MDG,2010,51.1208814173077,97.9945754182815,79.7786648841132,92.5515907711811,80.7364671985613
Madagascar,MDG,2017,50.5271149111643,97.7659910186598,79.0132356971678,92.0325852837933,79.9784729283084
Malawi,MWI,1820,84.0857163684851,99.9530919913891,97.2407079039409,99.5511476044475,97.4812446622599
Malawi,MWI,1850,87.5733472732731,99.9915399838194,98.5788641297144,99.8540905785686,98.731789430324
Malawi,MWI,1870,82.0389813281692,99.9836312547782,97.6240525013663,99.7341148175265,97.8680170019155
Malawi,MWI,1890,83.4629289773024,99.9997352608062,99.1741803208079,99.9744599679513,99.3019818180685
Malawi,MWI,1910,82.9547276856163,99.9991313896484,98.8785788001289,99.949841265675,99.0357874327485
Malawi,MWI,1929,82.3123450722954,99.9949781103853,98.2402648075816,99.8640415410657,98.4480299056402
Malawi,MWI,1950,80.1385491393193,99.998389373736,98.4768654009097,99.9212851169785,98.6804629560656
Malawi,MWI,1960,78.0651316101864,99.4091727985461,92.8958260391589,97.685976102192,93.2903305264499
Malawi,MWI,1970,75.1207157348756,99.2271161738618,91.4964387147409,97.1067868726298,91.9492672538963
Malawi,MWI,1980,66.2457572207065,98.4704817417482,86.711598144261,94.9248575397479,87.3387972716
Malawi,MWI,1990,70.3848993069513,98.8657084122349,89.049871589105,96.0279138918758,89.5962598431916
Malawi,MWI,2000,65.9293289545098,98.7130940100033,87.173458129208,95.3752864882762,87.8116519099701
Malawi,MWI,2005,64.1205643056243,99.1704982483491,87.921826442349,96.2737664479256,88.6039852638233
Malawi,MWI,2010,59.9201231923488,98.599865296404,84.7473792027334,94.6459569166076,85.5155746276359
Malawi,MWI,2017,58.9021290660543,98.5463636709097,84.2306855156228,94.4446990666333,85.0208103030327
Malaysia,MYS,1820,56.9807947913921,99.5739629625841,87.5494954643508,97.0736662316236,88.3872644007061
Malaysia,MYS,1850,30.8967835874235,99.9997398334123,93.4845776441768,99.8795934647034,94.5088981910899
Malaysia,MYS,1870,45.8609568038256,99.8270306100278,86.4522532903785,97.7903978021653,87.5429075098147
Malaysia,MYS,1890,51.9430021875146,99.9698724126619,91.8409540907207,99.2077318115121,92.6756858783214
Malaysia,MYS,1910,46.5082001441618,99.7499589244171,85.6391442247591,97.3542478119205,86.7264153248914
Malaysia,MYS,1929,8.98340417041706,91.8210047527382,39.9961116972339,71.5607594461287,41.8058385628266
Malaysia,MYS,1950,9.19293562660994,96.7832603279476,47.4489988557365,81.4053322083478,49.6073739678696
Malaysia,MYS,1960,14.7176264385995,95.9141924153847,52.4482378636702,81.6235213978103,54.3367104153502
Malaysia,MYS,1970,7.78026019915379,91.4567052208685,37.8287858419587,70.1848040394052,39.6480638150197
Malaysia,MYS,1980,5.27524787163307,76.4468076510714,24.5802347015776,50.6580333498029,25.8521707274572
Malaysia,MYS,1990,1.82071519710299,63.7075173043102,13.1328298949434,35.0214576275441,14.0400205424798
Malaysia,MYS,2000,0.275355264487169,41.0267695928115,3.90806558706887,16.0073453472528,4.28947383382973
Malaysia,MYS,2005,0.0942152348268283,32.703546322829,2.02087457461966,10.5871809917194,2.25269034941589
Malaysia,MYS,2010,0.0500678252069977,26.0997957053428,1.26872015152611,7.52222460659206,1.42433296084636
Malaysia,MYS,2017,0.0167216299324554,17.4332369167219,0.566156478983354,4.13815782315317,0.643350585121756
Mali,MLI,1820,75.8987929571877,99.8708766823424,94.7649043816243,98.9775087415674,95.1726438722852
Mali,MLI,1850,79.4208791969263,99.9696250632098,96.8457665274687,99.5896332851182,97.1479886501802
Mali,MLI,1870,73.1887151830541,99.8463876768844,93.9484442830125,98.7947065331485,94.4122061567808
Mali,MLI,1890,70.7762514106936,99.9981623176158,97.5668836478479,99.8852993810317,97.894948029518
Mali,MLI,1910,70.6624935012534,99.9787285552895,95.814069142644,99.5688444173114,96.2484033313759
Mali,MLI,1929,74.0882011496482,99.9378413470746,95.2918368618402,99.2883123193804,95.7085833697455
Mali,MLI,1950,65.3088733530614,99.9587869816103,94.1551470985798,99.2979725093241,94.7189654839233
Mali,MLI,1960,66.4427285659263,99.3356895962825,89.2682641052625,96.8448339656446,89.899824412449
Mali,MLI,1970,63.3697854079186,99.1646447717096,87.6569693820007,96.2096409109441,88.3555728159987
Mali,MLI,1980,55.6648758232384,98.5878897703572,83.117605293699,94.2529061278331,83.9831528943175
Mali,MLI,1990,65.1043317261178,97.5868275547699,84.6048204347931,93.2847087693709,85.2372033694251
Mali,MLI,2000,60.4824470468129,98.1952465344015,83.9909260428821,93.8823231698096,84.737880131614
Mali,MLI,2005,49.1382071802469,97.8187919809293,78.5210008285774,91.9810406118539,79.5213836513708
Mali,MLI,2010,45.1237691819412,97.7061675925604,76.4460445046284,91.2867342302508,77.542086710715
Mali,MLI,2017,42.2540700443391,97.2801606911479,74.1462679283851,90.0736997710092,75.2998532774766
Malta,MLT,1820,82.4724178899529,99.9811005038691,97.5962714687474,99.7161272759676,97.8378800746377
Malta,MLT,1850,76.3480765736918,99.9982753061171,98.1241836578326,99.9067202523794,98.3758784264299
Malta,MLT,1870,68.7230030959781,99.9228794131523,93.9898711559987,99.0868776496597,94.515064841373
